elapsed_seconds,optimization_approximate_kl,optimization_clip_fraction,optimization_count_loss,optimization_early_kl_stop,optimization_entropy_coefficient,optimization_epochs_completed,optimization_learning_rate_fraction,optimization_loss,optimization_normalized_entropy,optimization_policy_loss,optimization_q_loss,optimization_value_loss,rollout_best_objective,rollout_feasible_rate,rollout_mean_objective,rollout_reward_scale,rollout_std_objective,rollout_transitions,rollout_vectorized_rollouts,self_imitation_loss,update,validation_archive_best_objective,validation_best_of_k_objective,validation_deterministic_objective,validation_fixed_validation_seed,validation_mean_stochastic_objective,validation_selection_metric,validation_selection_objective,validation_std_stochastic_objective
4.127662738001163,0.013864396285498515,0.1510009765625,0.0,0.0,0.0199525,4.0,0.9975,-0.02172440430149436,0.7668652310967445,-0.01026909108622931,0.028054465487002744,0.0020802378767257323,61989.048749999994,1.0,45432.1858125,3.240182671778487e-06,7138.835589980927,3840.0,1.0,,1,61989.048749999994,72278.74049999999,0.0,70000042,53310.55672500001,best_of_k,72278.74049999999,7298.573342325825
4.1685880919994815,0.012876864719146397,0.19769287109375,0.0,0.0,0.019905,4.0,0.995,-0.030087308812653646,0.7881935890763998,-0.014600546273868531,0.001023863559566962,0.0001996904707084468,66999.581,1.0,54208.69269921875,3.240182671778487e-06,7253.876724604901,3840.0,1.0,,2,,,,,,,,
4.130143098998815,0.011642098728771089,0.20751953125,0.0,0.0,0.0198575,4.0,0.9925,-0.031218401301885024,0.8058097902685404,-0.015365344093879685,0.00034118606163247023,0.00022838339464215096,76253.6105,1.0,60101.0909765625,3.240182671778487e-06,7962.14237475252,3840.0,1.0,,3,,,,,,,,
4.066511299999547,0.009326763363787904,0.1575927734375,0.0,0.0,0.01981,4.0,0.99,-0.024735166516620666,0.7927654813975096,-0.00916408613556996,0.0002944267516795662,0.000208323468996241,82969.95149999998,1.0,67191.3546953125,3.240182671778487e-06,6970.751478750001,3840.0,1.0,,4,,,,,,,,
4.038731745000405,0.007377892405202147,0.12481689453125,0.0,0.0,0.0197625,4.0,0.9875,-0.022334135574055836,0.7921617981046438,-0.006771062151528895,0.00018606505091156578,0.00014683394851999765,82927.9125,1.0,72977.3683671875,3.240182671778487e-06,5305.264866051766,3840.0,1.0,,5,,,,,,,,
4.107280618000004,0.006490064450190403,0.09759521484375,0.0,0.0,0.019715,4.0,0.985,-0.022431963006965816,0.7606269214302301,-0.007518194222939201,0.00018010970052273478,0.00012796117334801238,86271.0405,1.0,75960.40385937499,3.240182671778487e-06,5595.125164435167,3840.0,1.0,,6,,,,,,,,
4.035313303000294,0.006661269257165259,0.1053466796875,0.0,0.0,0.0196675,4.0,0.9825,-0.02055280518834479,0.7436691299080849,-0.005998130742227659,0.0001525474867776211,0.00011236843761253112,86294.50275000001,1.0,79372.0224609375,3.240182671778487e-06,4026.6447076679533,3840.0,1.0,,7,,,,,,,,
4.072152565000579,0.004760050895129098,0.06573486328125,0.0,0.0,0.019620000000000002,4.0,0.98,-0.020081951312022284,0.7358706220984459,-0.005695893851225264,0.00010981642162732896,8.148452809564333e-05,87977.58125,1.0,81191.72358203125,3.240182671778487e-06,3994.2303713383453,3840.0,1.0,,8,,,,,,,,
4.040611831000206,0.007113559524441371,0.1151123046875,0.0,0.0,0.0195725,4.0,0.9775,-0.01796766610641498,0.710725836455822,-0.00409352476708591,9.400255862601625e-05,5.427866210538923e-05,91058.03199999999,1.0,84660.14521875,3.240182671778487e-06,3498.559291747852,3840.0,1.0,,9,,,,,,,,
4.005808986999909,0.007724240993411513,0.1153564453125,0.0,0.0,0.019525,4.0,0.975,-0.021015647827880457,0.6700523868203163,-0.007964999618707225,7.803595349287207e-05,4.86437497784209e-05,92740.69125000002,1.0,86223.39778515624,3.240182671778487e-06,3148.081931890805,3840.0,1.0,,10,,,,,,,,
4.1282005200009735,0.007387606024167326,0.09991455078125,0.0,0.0,0.019477500000000002,4.0,0.9725,-0.019913583222660236,0.6580019611865282,-0.0071295535017270595,7.194854197223322e-05,5.001814599836507e-05,93092.523,1.0,87338.8150859375,3.240182671778487e-06,3522.856845961507,3840.0,1.0,,11,,,,,,,,
4.017453697999372,0.006969827660213923,0.09051513671875,0.0,0.0,0.01943,4.0,0.97,-0.01723491413576994,0.6355910543352365,-0.004910826217383146,5.355164500997489e-05,4.018196989363787e-05,96198.94675,1.0,90328.04762499999,3.240182671778487e-06,2151.152127818001,3840.0,1.0,,12,,,,,,,,
4.061865632998888,0.0073819289650600695,0.08660888671875,0.0,0.0,0.0193825,4.0,0.9675,-0.0144032938987948,0.6328118033707142,-0.0021620268234983087,5.3605532116307586e-05,3.769273308762422e-05,95579.476,1.0,90775.94385156251,3.240182671778487e-06,2512.3891476818712,3840.0,1.0,,13,,,,,,,,
4.024583209999037,0.00788317077785905,0.0928955078125,0.0,0.0,0.019335,4.0,0.965,-0.011979921648162417,0.6061290204524994,-0.00028083447250537574,4.7444975962207536e-05,3.1345623540346423e-05,96624.38274999999,1.0,92034.38155078124,3.240182671778487e-06,2590.5855485249563,3840.0,1.0,,14,,,,,,,,
4.026808661999894,0.007056704766910116,0.09906005859375,0.0,0.0,0.0192875,4.0,0.9625,-0.019330597104271874,0.575847215950489,-0.008235715198679827,3.267866924261398e-05,1.7008383480288103e-05,97211.68275,1.0,94130.4243671875,3.240182671778487e-06,1816.404975348125,3840.0,1.0,,15,,,,,,,,
4.014033052999366,0.006497905237438317,0.07861328125,0.0,0.0,0.01924,4.0,0.96,-0.015999186463886872,0.5479496736079454,-0.0054678256856277585,3.311359409963188e-05,1.5758030826873437e-05,97617.85325,1.0,94737.21628515625,3.240182671778487e-06,1834.6390010956995,3840.0,1.0,,16,,,,,,,,
4.007729195000138,0.00527480661833124,0.06634521484375,0.0,0.0,0.0191925,4.0,0.9575,-0.012667542338022031,0.5282852798700333,-0.0025445996725466102,3.333943465122502e-05,2.5676643218730533e-05,98679.19175,1.0,95682.56463671874,3.240182671778487e-06,1508.1757095252385,3840.0,1.0,,17,,,,,,,,
4.0566116940008214,0.006337260125633293,0.08306884765625,0.0,0.0,0.019145,4.0,0.955,-0.01395624634460546,0.5116183217614889,-0.004289556556614116,0.00022122288203263452,0.00021224224570914885,98657.21974999999,1.0,96233.70321484376,3.240182671778487e-06,1328.1115413380035,3840.0,1.0,,18,,,,,,,,
4.0053235449995555,0.0052658847827729005,0.0645751953125,0.0,0.0,0.0190975,4.0,0.9525,-0.008327660572831519,0.500619487836957,0.0012043812603224069,9.099037140458677e-05,3.887880052388937e-05,99687.15275000001,1.0,97019.43504687499,3.240182671778487e-06,1277.3623123938946,3840.0,1.0,,19,,,,,,,,
4.017466978999437,0.006527982148384126,0.07647705078125,0.0,0.0,0.01905,4.0,0.95,-0.012215911556268111,0.48078482039272785,-0.0030649280379293486,2.8213109033004002e-05,1.029249699513457e-05,99233.76024999998,1.0,97319.24583984374,3.240182671778487e-06,1123.1474455247796,3840.0,1.0,,20,99687.15275000001,99238.24850000002,98952.6225,70000042,97803.70481666666,best_of_k,99238.24850000002,1134.571563886051
