elapsed_seconds,optimization_approximate_kl,optimization_clip_fraction,optimization_count_loss,optimization_early_kl_stop,optimization_entropy_coefficient,optimization_epochs_completed,optimization_learning_rate_fraction,optimization_loss,optimization_normalized_entropy,optimization_policy_loss,optimization_q_loss,optimization_value_loss,rollout_best_objective,rollout_feasible_rate,rollout_mean_objective,rollout_reward_scale,rollout_std_objective,rollout_transitions,rollout_vectorized_rollouts,self_imitation_loss,update,validation_archive_best_objective,validation_best_of_k_objective,validation_deterministic_objective,validation_fixed_validation_seed,validation_mean_stochastic_objective,validation_selection_metric,validation_selection_objective,validation_std_stochastic_objective
6.40816312700008,0.005667447670324084,0.041015625,0.0,0.0,0.019940625,4.0,0.996875,-0.01723237756717329,0.7998349082966646,-0.0022032556395667293,0.0013444185973033502,0.0015712888436307064,210706.74800000002,1.0,181863.9283828125,9.690658435421392e-07,15339.538643245305,5760.0,1.0,,1,210706.74800000002,207361.44650000002,159081.7245,70000042,182656.408875,best_of_k,207361.44650000002,16320.321276381132
5.85138070299945,0.005753119442185077,0.0736083984375,0.0,0.0,0.01988125,4.0,0.99375,-0.022141146298963577,0.7920831280450026,-0.006471169743842135,0.00016166354786643447,0.0001229204640367243,215294.58775,1.0,186690.7671875,9.690658435421392e-07,12885.017654241587,5760.0,1.0,,2,,,,,,,,
5.8348780699998315,0.0066656924051737105,0.0716552734375,0.0,0.0,0.019821875,4.0,0.990625,-0.025911862787324935,0.7837880390385786,-0.010431382368551567,0.00012154318468067989,8.702674237307899e-05,226686.072,1.0,198184.56778125002,9.690658435421392e-07,12851.589373463978,5760.0,1.0,,3,,,,,,,,
5.7639204030001565,0.005715779242261003,0.06424967447916667,0.0,0.0,0.0197625,4.0,0.9875,-0.014791881510366997,0.770463431874911,0.00038523919647559524,9.972903126254096e-05,7.837794449490805e-05,221106.02525,1.0,202104.62276171875,9.690658435421392e-07,11794.222946814602,5760.0,1.0,,4,,,,,,,,
5.850631724999403,0.005937683371788201,0.06876627604166667,0.0,0.0,0.019703125000000002,4.0,0.984375,-0.022545195834633585,0.7539729985098044,-0.007735656943016996,9.028467820826336e-05,7.411553315250785e-05,231211.55375,1.0,209051.7163359375,9.690658435421392e-07,10489.004223256205,5760.0,1.0,,5,,,,,,,,
5.719687699000133,0.0065969667145206285,0.07291666666666667,0.0,0.0,0.01964375,4.0,0.98125,-0.021353390931229416,0.7468819916248322,-0.006719545664964244,7.244392963912105e-05,6.094650598242879e-05,235087.40425000002,1.0,215501.381734375,9.690658435421392e-07,9565.413611512,5760.0,1.0,,6,,,,,,,,
5.760498618001293,0.005799449022257856,0.049153645833333336,0.0,0.0,0.019584375,4.0,0.978125,-0.019906216659971204,0.7411650580664476,-0.00542472491118436,6.934352829072547e-05,5.365536503632029e-05,234017.33875,1.0,219604.49776953127,9.690658435421392e-07,6782.991334993244,5760.0,1.0,,7,,,,,,,,
5.9188761379991774,0.003258299426912951,0.018839518229166668,0.0,0.0,0.019525,4.0,0.975,-0.020239373930962756,0.7333705325921377,-0.005956683851157625,6.834960731794126e-05,5.907144092513287e-05,240510.34525,1.0,219171.7910703125,9.690658435421392e-07,7619.361813864328,5760.0,1.0,,8,,,,,,,,
5.800979835001272,0.004997266432231602,0.028727213541666668,0.0,0.0,0.019465625,4.0,0.971875,-0.022978036557712283,0.7330883579949538,-0.008742766610036293,6.868550197699126e-05,5.577058012325627e-05,233488.22175,1.0,220033.70181640628,9.690658435421392e-07,7280.053021338401,5760.0,1.0,,9,,,,,,,,
5.7801044279985945,0.006048681735895419,0.049519856770833336,0.0,0.0,0.01940625,4.0,0.96875,-0.02190636907471344,0.7146510407328606,-0.008069497048078725,5.997593621032138e-05,5.165374917244966e-05,236035.89825,1.0,222236.33502734377,9.690658435421392e-07,8006.275633383088,5760.0,1.0,,10,240510.34525,239810.58149999997,217705.56374999997,70000042,225009.4310625,best_of_k,239810.58149999997,7322.597690589705
5.706712875999074,0.006687883673293982,0.08056640625,0.0,0.0,0.019346875,4.0,0.965625,-0.025896265035650384,0.7077228426933289,-0.012235420872457325,5.670464474860637e-05,5.14197977281583e-05,236496.0335,1.0,225042.51905078127,9.690658435421392e-07,7149.52039248219,5760.0,1.0,,11,,,,,,,,
5.806351447999987,0.003715368664416019,0.0386962890625,0.0,0.0,0.0192875,4.0,0.9625,-0.01718028582399711,0.6984226802984873,-0.0037371969665400684,5.2939632193253296e-05,4.489077620443519e-05,238389.898,1.0,225899.443984375,9.690658435421392e-07,5861.218966162833,5760.0,1.0,,12,,,,,,,,
5.83923486599997,0.005593570383401432,0.044759114583333336,0.0,0.0,0.019228125,4.0,0.959375,-0.02217171659382681,0.6928187161684036,-0.008876789244823158,5.089915399973203e-05,4.3175519219100046e-05,243556.10775000002,1.0,228996.54804296876,9.690658435421392e-07,6028.667339390112,5760.0,1.0,,13,,,,,,,,
5.807633993999843,0.003656550051042965,0.030476888020833332,0.0,0.0,0.019168750000000002,4.0,0.95625,-0.013868525042198598,0.6831073289116224,-0.0007992436100418369,4.894436832122059e-05,4.0274770450802556e-05,242667.01875,1.0,229258.10798828126,9.690658435421392e-07,5988.017106034325,5760.0,1.0,,14,,,,,,,,
5.723254462998739,0.004225128601926069,0.0213623046875,0.0,0.0,0.019109375,4.0,0.953125,-0.012278418939483041,0.690397867312034,0.0008919401443563402,4.664666729089125e-05,3.609794453041104e-05,241648.21024999997,1.0,230441.06833203125,9.690658435421392e-07,6175.482857900305,5760.0,1.0,,15,,,,,,,,
