elapsed_seconds,optimization_approximate_kl,optimization_clip_fraction,optimization_count_loss,optimization_early_kl_stop,optimization_entropy_coefficient,optimization_epochs_completed,optimization_learning_rate_fraction,optimization_loss,optimization_normalized_entropy,optimization_policy_loss,optimization_q_loss,optimization_value_loss,rollout_best_objective,rollout_feasible_rate,rollout_mean_objective,rollout_reward_scale,rollout_std_objective,rollout_transitions,rollout_vectorized_rollouts,self_imitation_loss,update,validation_archive_best_objective,validation_best_of_k_objective,validation_deterministic_objective,validation_fixed_validation_seed,validation_mean_stochastic_objective,validation_selection_metric,validation_selection_objective,validation_std_stochastic_objective
6.193884133000211,0.004975410731276497,0.07014974028182526,0.0,0.0,0.0199525,4.0,0.9975,-0.021589301177300513,0.7789861982067426,-0.008534482525040707,0.0011865346605191007,0.004738500448183913,48941.536,1.0,35558.952625000005,9.061721286644806e-07,5550.851988604642,2880.0,1.0,,1,48941.536,48033.956,60149.792,70000042,36524.244133333326,best_of_k,48033.956,6239.43755130348
3.79491944900019,0.004075836828026998,0.060725911830862365,0.0,0.0,0.019905,4.0,0.995,-0.022377505044763286,0.7741128777464231,-0.007115599000826478,0.00012456405571962628,0.0002687089425611096,51922.432,1.0,37344.295874999996,9.061721286644806e-07,5990.82899138796,2880.0,1.0,,2,,,,,,,,
5.142572093999661,0.004775304145975194,0.08294270855064194,0.0,0.0,0.0198575,4.0,0.9925,-0.021584091106584918,0.772611677646637,-0.006271172673829521,6.485072556946155e-05,4.546466925603454e-05,60664.588,1.0,40824.29975,9.061721286644806e-07,6780.792660907531,2880.0,1.0,,3,,,,,,,,
4.548387797999567,0.006685529479000252,0.1202473967957,0.0,0.0,0.01981,4.0,0.99,-0.027698843778731923,0.7640562231341997,-0.012585537255896876,6.329466123133898e-05,3.263609369241749e-05,65705.896,1.0,44501.681312500004,9.061721286644806e-07,8657.428407253019,2880.0,1.0,,4,,,,,,,,
3.8148187909991975,0.006733740523486631,0.12236328143626451,0.0,0.0,0.0197625,4.0,0.9875,-0.026702974496098857,0.7513095041116079,-0.011870594108283209,4.665150057311015e-05,2.141656682397297e-05,69073.468,1.0,47144.000375,9.061721286644806e-07,7456.4259941423925,2880.0,1.0,,5,,,,,,,,
4.358764204000181,0.0073653717287622085,0.12892252672463655,0.0,0.0,0.019715,4.0,0.985,-0.027223803529826302,0.736872062087059,-0.012712888380823037,4.846393509675787e-05,2.3341824999079108e-05,73648.932,1.0,51650.1513125,9.061721286644806e-07,8506.092757074472,2880.0,1.0,,6,,,,,,,,
5.2001602999998795,0.007963792127460087,0.15288085987170538,0.0,0.0,0.0196675,4.0,0.9825,-0.024954726997142036,0.7213814482092857,-0.01078181255919238,4.149139749642927e-05,2.1413923150248593e-05,75318.37999999999,1.0,56732.192187500004,9.061721286644806e-07,8168.8719423097355,2880.0,1.0,,7,,,,,,,,
3.735439208000571,0.007756986771710217,0.1722819022834301,0.0,0.0,0.019620000000000002,4.0,0.98,-0.030056038677381974,0.7067547142505646,-0.016201882079864543,3.367693276838205e-05,1.8005678763681015e-05,77872.07600000002,1.0,60583.378312500005,9.061721286644806e-07,8117.721593271657,2880.0,1.0,,8,,,,,,,,
3.7408985749998465,0.008162269815026471,0.148681640625,0.0,0.0,0.0195725,4.0,0.9775,-0.0230074687084804,0.6794086545705795,-0.009723983588628471,3.6359632531457464e-05,2.1210592346202855e-05,82268.712,1.0,64944.051875000005,9.061721286644806e-07,7690.279648049088,2880.0,1.0,,9,,,,,,,,
5.706302159000188,0.005614275158829211,0.1074869791045785,0.0,0.0,0.019525,4.0,0.975,-0.024833595923458535,0.6580407147606214,-0.011996209233378371,3.088539119744382e-05,1.554055389381877e-05,84844.628,1.0,70608.139375,9.061721286644806e-07,6436.8709539647925,2880.0,1.0,,10,,,,,,,,
3.8167496420001044,0.008315179945687609,0.16402994779249033,0.0,0.0,0.019477500000000002,4.0,0.9725,-0.02657434231756876,0.6178619538744291,-0.01455148693639785,2.8908980084452196e-05,1.7319144414310966e-05,86980.92,1.0,74828.595625,9.061721286644806e-07,7153.151052967384,2880.0,1.0,,11,,,,,,,,
3.9315326890000506,0.00734809328908644,0.12626953143626451,0.0,0.0,0.01943,4.0,0.97,-0.021183408175905544,0.5930622691909472,-0.009668618983899554,2.5942672285358032e-05,1.163527319173833e-05,87788.588,1.0,77531.6055,9.061721286644806e-07,5734.53313406024,2880.0,1.0,,12,,,,,,,,
5.694218186000398,0.010860999784199521,0.21687825582921505,0.0,0.0,0.0193825,4.0,0.9675,-0.02685447403928265,0.5485919366280237,-0.016228660009801388,2.1828741485781695e-05,1.0172589744191404e-05,94648.244,1.0,82286.17925000002,9.061721286644806e-07,5551.364938702368,2880.0,1.0,,13,,,,,,,,
3.8708958749994054,0.0067550063952997634,0.11319987041254838,0.0,0.0,0.019335,4.0,0.965,-0.020296002699372668,0.5187487055857977,-0.010273964299509922,2.8311549613135867e-05,1.0273209265202846e-05,93353.39199999999,1.0,84007.9006875,9.061721286644806e-07,5017.860426522072,2880.0,1.0,,14,,,,,,,,
3.79205516500042,0.00732048335824705,0.11735026103754838,0.0,0.0,0.0192875,4.0,0.9625,-0.017024520377162844,0.4851692815621694,-0.007680833475509037,9.557897556078387e-05,8.916038571745352e-06,97073.192,1.0,85712.43762499999,9.061721286644806e-07,4825.6660706269195,2880.0,1.0,,15,,,,,,,,
4.637212323999847,0.003877593931974843,0.05590820343544086,0.0,0.0,0.01924,4.0,0.96,-0.016866231123761583,0.46431396901607513,-0.007938982356184473,2.3260703339171112e-05,7.651571631110224e-06,94210.804,1.0,88073.72425,9.061721286644806e-07,3206.134588307302,2880.0,1.0,,16,,,,,,,,
